assignDate,assignmentType,averageScore,createdAt,description,dueDate,id,lateRate,maxAttempts,maxScore,moduleId,name,submissionRate,updatedAt,weight
2023-10-24T00:00:00,Exam,77.35625,2025-03-20T18:55:29.200505,This exam assesses your overall understanding of the material. This exam focuses on Discussion.,2023-10-30T00:00:00,ASG235358,18.75,3,100.0,MOD952553,Exam 1: Discussion,16,2025-03-20T18:55:29.441201,0.3
2023-11-02T00:00:00,Homework,77.175,2025-03-20T18:55:29.200505,This homework assignment provides practice with key concepts. This homework focuses on Visual Research.,2023-11-08T00:00:00,ASG244657,31.25,3,100.0,MOD424797,Homework 1: Visual Research,16,2025-03-20T18:55:29.441201,0.2
2023-11-03T00:00:00,Project,74.6,2025-03-20T18:55:29.200505,This project allows you to apply concepts in a practical context. This project focuses on Visual Research Assessment 2.,2023-11-07T00:00:00,ASG412534,12.5,,100.0,MOD424797,Visual Research Assessment 2,16,2025-03-20T18:55:29.441201,0.25
2023-11-13T00:00:00,Exam,75.83125,2025-03-20T18:55:29.200505,This exam assesses your overall understanding of the material. This exam focuses on Discussion in Visual Exam 1.,2023-11-17T00:00:00,ASG224994,6.25,3,100.0,MOD306393,Discussion in Visual Exam 1,16,2025-03-20T18:55:29.441201,0.3
2023-11-13T00:00:00,Quiz,74.1375,2025-03-20T18:55:29.200505,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Discussion in Visual.,2023-11-18T00:00:00,ASG631202,12.5,3,100.0,MOD306393,Quiz 2: Discussion in Visual,16,2025-03-20T18:55:29.441201,0.15
2023-11-21T00:00:00,Quiz,77.15625,2025-03-20T18:55:29.200505,This quiz covers the essential material from recent lessons. This quiz focuses on Quiz on Theory Applications.,2023-11-26T00:00:00,ASG747039,12.5,1,100.0,MOD347307,Quiz on Theory Applications,16,2025-03-20T18:55:29.441201,0.15
2023-11-30T00:00:00,Project,72.96875,2025-03-20T18:55:29.200505,This project allows you to apply concepts in a practical context. This project focuses on Theory Project 1.,2023-12-05T00:00:00,ASG026923,18.75,,100.0,MOD435345,Theory Project 1,16,2025-03-20T18:55:29.441201,0.25
2023-12-08T00:00:00,Quiz,73.61875,2025-03-20T18:55:29.200505,A short quiz to test your understanding of key concepts. This quiz focuses on Visual Discussion Quiz 1.,2023-12-12T00:00:00,ASG311006,31.25,2,100.0,MOD569644,Visual Discussion Quiz 1,16,2025-03-20T18:55:29.441201,0.15
2023-12-15T00:00:00,Homework,74.26875,2025-03-20T18:55:29.200505,Complete these exercises to reinforce your understanding. This homework focuses on Visual Fundamentals Homework 1.,2023-12-19T00:00:00,ASG632845,18.75,2,100.0,MOD062662,Visual Fundamentals Homework 1,16,2025-03-20T18:55:29.441201,0.2
2023-12-22T00:00:00,Participation,78.5625,2025-03-20T18:55:29.200505,Your active participation in class activities will be assessed. This participation focuses on Participation on Theory.,2023-12-24T00:00:00,ASG368220,12.5,,100.0,MOD367363,Participation on Theory,16,2025-03-20T18:55:29.441201,0.1
2023-12-22T00:00:00,Participation,76.6125,2025-03-20T18:55:29.200505,Engage with the material through discussion and collaboration. This participation focuses on Participation on Theory.,2023-12-25T00:00:00,ASG189974,12.5,,100.0,MOD367363,Participation on Theory,16,2025-03-20T18:55:29.441201,0.1
2023-09-04T00:00:00,Homework,77.48928571428571,2025-03-20T18:55:29.200505,This homework assignment provides practice with key concepts. This homework focuses on Practice Applications Homework 1.,2023-09-09T00:00:00,ASG766544,21.428571428571427,5,100.0,MOD064973,Practice Applications Homework 1,28,2025-03-20T18:55:29.443201,0.2
2023-09-02T00:00:00,Project,75.72142857142858,2025-03-20T18:55:29.200505,This project allows you to apply concepts in a practical context. This project focuses on Practice Applications.,2023-09-08T00:00:00,ASG054597,14.285714285714285,,100.0,MOD064973,Project 2: Practice Applications,28,2025-03-20T18:55:29.443201,0.25
2023-09-11T00:00:00,Participation,75.55714285714285,2025-03-20T18:55:29.200505,Contribute to class discussions and activities. This participation focuses on Participation - Conservation Fundamentals Concepts.,2023-09-18T00:00:00,ASG060886,21.428571428571427,,100.0,MOD766912,Participation - Conservation Fundamentals Concepts,28,2025-03-20T18:55:29.443201,0.1
2023-09-21T00:00:00,Exam,75.7357142857143,2025-03-20T18:55:29.200505,A comprehensive exam covering all major topics in this module. This exam focuses on Exam - Research in Conservation Concepts.,2023-09-24T00:00:00,ASG644886,10.714285714285714,1,100.0,MOD690974,Exam - Research in Conservation Concepts,28,2025-03-20T18:55:29.443201,0.3
2023-09-19T00:00:00,Homework,76.15357142857144,2025-03-20T18:55:29.200505,Complete these exercises to reinforce your understanding. This homework focuses on Research in Conservation.,2023-09-25T00:00:00,ASG238755,7.142857142857142,2,100.0,MOD690974,Homework 2: Research in Conservation,28,2025-03-20T18:55:29.443201,0.2
2023-09-30T00:00:00,Project,73.91785714285713,2025-03-20T18:55:29.200505,Create a comprehensive solution that showcases your skills. This project focuses on Conservation Theory Assessment 1.,2023-10-06T00:00:00,ASG712521,25.0,,100.0,MOD659731,Conservation Theory Assessment 1,28,2025-03-20T18:55:29.443201,0.25
2023-09-30T00:00:00,Homework,75.01071428571429,2025-03-20T18:55:29.200505,Apply what you've learned by completing these problems. This homework focuses on Conservation Theory Assessment 2.,2023-10-03T00:00:00,ASG665604,14.285714285714285,2,100.0,MOD659731,Conservation Theory Assessment 2,28,2025-03-20T18:55:29.443201,0.2
2023-10-07T00:00:00,Participation,74.09999999999998,2025-03-20T18:55:29.200505,Engage with the material through discussion and collaboration. This participation focuses on Discussion Applications Assessment 1.,2023-10-14T00:00:00,ASG624680,25.0,,100.0,MOD306249,Discussion Applications Assessment 1,28,2025-03-20T18:55:29.443201,0.1
2023-10-09T00:00:00,Exam,76.55357142857143,2025-03-20T18:55:29.200505,A comprehensive exam covering all major topics in this module. This exam focuses on Exam on Discussion Applications.,2023-10-11T00:00:00,ASG730042,10.714285714285714,3,100.0,MOD306249,Exam on Discussion Applications,28,2025-03-20T18:55:29.443201,0.3
2023-10-15T00:00:00,Participation,75.90714285714286,2025-03-20T18:55:29.200505,Contribute to class discussions and activities. This participation focuses on Research in Conservation.,2023-10-22T00:00:00,ASG250763,10.714285714285714,,100.0,MOD386356,Participation 1: Research in Conservation,28,2025-03-20T18:55:29.443201,0.1
2023-10-15T00:00:00,Quiz,74.17857142857142,2025-03-20T18:55:29.200505,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Quiz - Research in Conservation Concepts.,2023-10-23T00:00:00,ASG735539,10.714285714285714,2,100.0,MOD386356,Quiz - Research in Conservation Concepts,28,2025-03-20T18:55:29.443201,0.15
2023-10-25T00:00:00,Participation,75.99999999999999,2025-03-20T18:55:29.200505,Engage with the material through discussion and collaboration. This participation focuses on Research in Conservation.,2023-10-29T00:00:00,ASG036262,28.57142857142857,,100.0,MOD576344,Participation 1: Research in Conservation,28,2025-03-20T18:55:29.443201,0.1
2023-11-01T00:00:00,Participation,74.15714285714286,2025-03-20T18:55:29.200505,Your active participation in class activities will be assessed. This participation focuses on Project in Conservation Participation 1.,2023-11-06T00:00:00,ASG894496,14.285714285714285,,100.0,MOD044202,Project in Conservation Participation 1,28,2025-03-20T18:55:29.443201,0.1
2023-11-10T00:00:00,Homework,73.61428571428571,2025-03-20T18:55:29.200505,Complete these exercises to reinforce your understanding. This homework focuses on Homework - Discussion Concepts.,2023-11-15T00:00:00,ASG524856,28.57142857142857,2,100.0,MOD647074,Homework - Discussion Concepts,28,2025-03-20T18:55:29.443201,0.2
2023-11-11T00:00:00,Exam,73.11785714285713,2025-03-20T18:55:29.200505,This exam assesses your overall understanding of the material. This exam focuses on Discussion Exam 2.,2023-11-17T00:00:00,ASG890587,14.285714285714285,3,100.0,MOD647074,Discussion Exam 2,28,2025-03-20T18:55:29.443201,0.3
2023-11-20T00:00:00,Quiz,75.78214285714286,2025-03-20T18:55:29.200505,A short quiz to test your understanding of key concepts. This quiz focuses on Project in Conservation Quiz 1.,2023-11-22T00:00:00,ASG424955,17.857142857142858,3,100.0,MOD163070,Project in Conservation Quiz 1,28,2025-03-20T18:55:29.443201,0.15
2023-11-19T00:00:00,Project,73.24642857142855,2025-03-20T18:55:29.200505,This project allows you to apply concepts in a practical context. This project focuses on Project - Project in Conservation Concepts.,2023-11-24T00:00:00,ASG825646,28.57142857142857,,100.0,MOD163070,Project - Project in Conservation Concepts,28,2025-03-20T18:55:29.443201,0.25
2023-11-27T00:00:00,Homework,74.8892857142857,2025-03-20T18:55:29.200505,Complete these exercises to reinforce your understanding. This homework focuses on Homework on Conservation Fundamentals.,2023-12-03T00:00:00,ASG151621,14.285714285714285,3,100.0,MOD828479,Homework on Conservation Fundamentals,28,2025-03-20T18:55:29.443201,0.2
2023-12-05T00:00:00,Homework,73.66071428571426,2025-03-20T18:55:29.200505,Apply what you've learned by completing these problems. This homework focuses on Practice Applications.,2023-12-09T00:00:00,ASG658925,14.285714285714285,1,100.0,MOD614030,Homework 1: Practice Applications,28,2025-03-20T18:55:29.443201,0.2
2023-12-13T00:00:00,Exam,75.03571428571426,2025-03-20T18:55:29.200505,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Exam on Research Applications.,2023-12-15T00:00:00,ASG314538,10.714285714285714,3,100.0,MOD435598,Exam on Research Applications,28,2025-03-20T18:55:29.443201,0.3
2024-02-06T00:00:00,Participation,70.80666666666667,2025-03-20T18:55:29.200505,Engage with the material through discussion and collaboration. This participation focuses on Individual Practice.,2024-02-11T00:00:00,ASG060990,6.666666666666667,,100.0,MOD756562,Participation 1: Individual Practice,15,2025-03-20T18:55:29.439202,0.1
2024-02-16T00:00:00,Quiz,71.54666666666667,2025-03-20T18:55:29.200505,This quiz covers the essential material from recent lessons. This quiz focuses on Quiz on Individual Fundamentals.,2024-02-21T00:00:00,ASG754822,0.0,3,100.0,MOD640304,Quiz on Individual Fundamentals,15,2025-03-20T18:55:29.439202,0.15
2024-02-27T00:00:00,Exam,69.93333333333334,2025-03-20T18:55:29.200505,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Exam - Project Concepts.,2024-03-01T00:00:00,ASG227532,13.333333333333334,2,100.0,MOD359916,Exam - Project Concepts,15,2025-03-20T18:55:29.439202,0.3
2024-03-05T00:00:00,Homework,74.13333333333334,2025-03-20T18:55:29.200505,Apply what you've learned by completing these problems. This homework focuses on Theory.,2024-03-10T00:00:00,ASG688904,6.666666666666667,1,100.0,MOD583725,Homework 1: Theory,15,2025-03-20T18:55:29.439202,0.2
2024-03-06T00:00:00,Exam,72.83333333333333,2025-03-20T18:55:29.200505,A comprehensive exam covering all major topics in this module. This exam focuses on Theory Exam 2.,2024-03-13T00:00:00,ASG868669,0.0,1,100.0,MOD583725,Theory Exam 2,15,2025-03-20T18:55:29.439202,0.3
2024-03-16T00:00:00,Homework,73.44666666666666,2025-03-20T18:55:29.200505,Complete these exercises to reinforce your understanding. This homework focuses on Practice Assessment 1.,2024-03-18T00:00:00,ASG886914,6.666666666666667,4,100.0,MOD081260,Practice Assessment 1,15,2025-03-20T18:55:29.439202,0.2
2024-03-22T00:00:00,Homework,70.71999999999998,2025-03-20T18:55:29.200505,Complete these exercises to reinforce your understanding. This homework focuses on Project Applications Assessment 1.,2024-03-28T00:00:00,ASG362152,20.0,4,100.0,MOD013407,Project Applications Assessment 1,15,2025-03-20T18:55:29.439202,0.2
2024-04-03T00:00:00,Participation,70.63333333333334,2025-03-20T18:55:29.200505,Your active participation in class activities will be assessed. This participation focuses on Individual Project Assessment 1.,2024-04-06T00:00:00,ASG370677,33.33333333333333,,100.0,MOD743551,Individual Project Assessment 1,15,2025-03-20T18:55:29.439202,0.1
2024-04-09T00:00:00,Participation,69.96666666666667,2025-03-20T18:55:29.200505,Contribute to class discussions and activities. This participation focuses on Participation - Practice Concepts.,2024-04-18T00:00:00,ASG647865,26.666666666666668,,100.0,MOD440376,Participation - Practice Concepts,15,2025-03-20T18:55:29.439202,0.1
2024-04-19T00:00:00,Exam,70.53333333333333,2025-03-20T18:55:29.200505,A comprehensive exam covering all major topics in this module. This exam focuses on Theory Applications.,2024-04-23T00:00:00,ASG109954,20.0,3,100.0,MOD126258,Exam 1: Theory Applications,15,2025-03-20T18:55:29.439202,0.3
2024-04-29T00:00:00,Participation,72.48,2025-03-20T18:55:29.200505,Your active participation in class activities will be assessed. This participation focuses on Theory in Individual Assessment 1.,2024-05-06T00:00:00,ASG690460,13.333333333333334,,100.0,MOD747455,Theory in Individual Assessment 1,15,2025-03-20T18:55:29.439202,0.1
2024-04-30T00:00:00,Quiz,74.06666666666666,2025-03-20T18:55:29.200505,This quiz covers the essential material from recent lessons. This quiz focuses on Theory in Individual Quiz 2.,2024-05-06T00:00:00,ASG426802,13.333333333333334,3,100.0,MOD747455,Theory in Individual Quiz 2,15,2025-03-20T18:55:29.439202,0.15
2024-05-09T00:00:00,Project,73.36666666666666,2025-03-20T18:55:29.200505,Create a comprehensive solution that showcases your skills. This project focuses on Project on Theory.,2024-05-13T00:00:00,ASG062152,6.666666666666667,,100.0,MOD221340,Project on Theory,15,2025-03-20T18:55:29.439202,0.25
2024-05-08T00:00:00,Participation,70.61999999999999,2025-03-20T18:55:29.200505,Contribute to class discussions and activities. This participation focuses on Theory Assessment 2.,2024-05-11T00:00:00,ASG704558,20.0,,100.0,MOD221340,Theory Assessment 2,15,2025-03-20T18:55:29.439202,0.1
2024-05-15T00:00:00,Exam,70.73333333333333,2025-03-20T18:55:29.200505,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Project Assessment 1.,2024-05-23T00:00:00,ASG620863,20.0,1,100.0,MOD282370,Project Assessment 1,15,2025-03-20T18:55:29.439202,0.3
2024-05-24T00:00:00,Project,74.51333333333334,2025-03-20T18:55:29.201504,Develop a project that demonstrates your understanding of the material. This project focuses on Project on Individual Research.,2024-05-30T00:00:00,ASG408164,33.33333333333333,,100.0,MOD662083,Project on Individual Research,15,2025-03-20T18:55:29.439202,0.25
2024-06-03T00:00:00,Homework,71.6,2025-03-20T18:55:29.201504,This homework assignment provides practice with key concepts. This homework focuses on Homework - Individual Project Concepts.,2024-06-09T00:00:00,ASG661307,20.0,2,100.0,MOD626714,Homework - Individual Project Concepts,15,2025-03-20T18:55:29.439202,0.2
2024-06-14T00:00:00,Project,71.81333333333333,2025-03-20T18:55:29.201504,This project allows you to apply concepts in a practical context. This project focuses on Individual Theory.,2024-06-19T00:00:00,ASG898811,13.333333333333334,,100.0,MOD625781,Project 1: Individual Theory,15,2025-03-20T18:55:29.439202,0.25
2024-06-22T00:00:00,Participation,73.81333333333335,2025-03-20T18:55:29.201504,Contribute to class discussions and activities. This participation focuses on Participation on Individual Fundamentals.,2024-06-24T00:00:00,ASG448776,0.0,,100.0,MOD734537,Participation on Individual Fundamentals,15,2025-03-20T18:55:29.439202,0.1
2024-06-22T00:00:00,Project,71.64666666666668,2025-03-20T18:55:29.201504,This project allows you to apply concepts in a practical context. This project focuses on Project - Individual Fundamentals Concepts.,2024-06-23T00:00:00,ASG748023,20.0,,100.0,MOD734537,Project - Individual Fundamentals Concepts,15,2025-03-20T18:55:29.439202,0.25
2023-09-11T00:00:00,Quiz,69.07499999999999,2025-03-20T18:55:29.201504,This quiz covers the essential material from recent lessons. This quiz focuses on Sociology Fundamentals Quiz 1.,2023-09-22T00:00:00,ASG029552,15.0,3,100.0,MOD248618,Sociology Fundamentals Quiz 1,20,2025-03-20T18:55:29.441201,0.15
2023-09-28T00:00:00,Homework,71.07000000000001,2025-03-20T18:55:29.201504,This homework assignment provides practice with key concepts. This homework focuses on Homework - Sociology Theory Concepts.,2023-10-11T00:00:00,ASG665797,15.0,3,100.0,MOD330539,Homework - Sociology Theory Concepts,20,2025-03-20T18:55:29.441201,0.2
2023-10-13T00:00:00,Participation,70.51,2025-03-20T18:55:29.201504,Engage with the material through discussion and collaboration. This participation focuses on Participation - Discussion Concepts.,2023-10-26T00:00:00,ASG648897,5.0,,100.0,MOD553017,Participation - Discussion Concepts,20,2025-03-20T18:55:29.441201,0.1
2023-10-19T00:00:00,Homework,71.74,2025-03-20T18:55:29.201504,Apply what you've learned by completing these problems. This homework focuses on Discussion Homework 2.,2023-11-01T00:00:00,ASG436787,20.0,2,100.0,MOD553017,Discussion Homework 2,20,2025-03-20T18:55:29.441201,0.2
2023-11-10T00:00:00,Participation,68.38,2025-03-20T18:55:29.201504,Contribute to class discussions and activities. This participation focuses on Sociology Fundamentals Participation 1.,2023-11-26T00:00:00,ASG174079,10.0,,100.0,MOD948198,Sociology Fundamentals Participation 1,20,2025-03-20T18:55:29.441201,0.1
2023-11-30T00:00:00,Quiz,70.89500000000001,2025-03-20T18:55:29.201504,This quiz covers the essential material from recent lessons. This quiz focuses on Practice in Sociology Quiz 1.,2023-12-12T00:00:00,ASG007838,5.0,3,100.0,MOD536315,Practice in Sociology Quiz 1,20,2025-03-20T18:55:29.441201,0.15
2023-12-19T00:00:00,Participation,69.69,2025-03-20T18:55:29.201504,Your active participation in class activities will be assessed. This participation focuses on Research Applications Assessment 1.,2024-01-10T00:00:00,ASG498201,20.0,,100.0,MOD158329,Research Applications Assessment 1,20,2025-03-20T18:55:29.441201,0.1
2024-01-13T00:00:00,Participation,70.79,2025-03-20T18:55:29.201504,Your active participation in class activities will be assessed. This participation focuses on Theory Assessment 1.,2024-01-17T00:00:00,ASG077840,10.0,,100.0,MOD396327,Theory Assessment 1,20,2025-03-20T18:55:29.441201,0.1
2024-01-12T00:00:00,Project,72.89500000000001,2025-03-20T18:55:29.201504,This project allows you to apply concepts in a practical context. This project focuses on Project - Theory Concepts.,2024-01-17T00:00:00,ASG343671,20.0,,100.0,MOD396327,Project - Theory Concepts,20,2025-03-20T18:55:29.441201,0.25
2024-02-14T00:00:00,Participation,77.77857142857144,2025-03-20T18:55:29.201504,Engage with the material through discussion and collaboration. This participation focuses on Project in Health Participation 1.,2024-02-18T00:00:00,ASG164189,7.142857142857142,,100.0,MOD312345,Project in Health Participation 1,14,2025-03-20T18:55:29.434261,0.1
2024-02-22T00:00:00,Quiz,75.7642857142857,2025-03-20T18:55:29.201504,This quiz covers the essential material from recent lessons. This quiz focuses on Quiz on Health Fundamentals.,2024-02-24T00:00:00,ASG911220,14.285714285714285,1,100.0,MOD047617,Quiz on Health Fundamentals,14,2025-03-20T18:55:29.434261,0.15
2024-02-21T00:00:00,Project,80.34285714285716,2025-03-20T18:55:29.201504,Create a comprehensive solution that showcases your skills. This project focuses on Project on Health Fundamentals.,2024-02-24T00:00:00,ASG726511,0.0,,100.0,MOD047617,Project on Health Fundamentals,14,2025-03-20T18:55:29.434261,0.25
2024-03-01T00:00:00,Participation,78.21428571428571,2025-03-20T18:55:29.201504,Your active participation in class activities will be assessed. This participation focuses on Health Theory Assessment 1.,2024-03-05T00:00:00,ASG721178,14.285714285714285,,100.0,MOD729451,Health Theory Assessment 1,14,2025-03-20T18:55:29.434261,0.1
2024-03-09T00:00:00,Project,74.87142857142858,2025-03-20T18:55:29.201504,Develop a project that demonstrates your understanding of the material. This project focuses on Practice Project 1.,2024-03-15T00:00:00,ASG980222,14.285714285714285,,100.0,MOD566694,Practice Project 1,14,2025-03-20T18:55:29.434261,0.25
2024-03-17T00:00:00,Participation,75.84285714285714,2025-03-20T18:55:29.201504,Engage with the material through discussion and collaboration. This participation focuses on Theory Applications.,2024-03-23T00:00:00,ASG865830,21.428571428571427,,100.0,MOD622515,Participation 1: Theory Applications,14,2025-03-20T18:55:29.434261,0.1
2024-03-18T00:00:00,Project,78.55714285714286,2025-03-20T18:55:29.201504,Develop a project that demonstrates your understanding of the material. This project focuses on Theory Applications.,2024-03-20T00:00:00,ASG720258,7.142857142857142,,100.0,MOD622515,Project 2: Theory Applications,14,2025-03-20T18:55:29.434261,0.25
2024-03-25T00:00:00,Participation,78.00714285714287,2025-03-20T18:55:29.201504,Engage with the material through discussion and collaboration. This participation focuses on Participation - Discussion Applications Concepts.,2024-03-29T00:00:00,ASG981956,14.285714285714285,,100.0,MOD353876,Participation - Discussion Applications Concepts,14,2025-03-20T18:55:29.434261,0.1
2024-03-26T00:00:00,Project,79.22142857142856,2025-03-20T18:55:29.201504,Develop a project that demonstrates your understanding of the material. This project focuses on Discussion Applications Assessment 2.,2024-03-30T00:00:00,ASG059965,7.142857142857142,,100.0,MOD353876,Discussion Applications Assessment 2,14,2025-03-20T18:55:29.434261,0.25
2024-04-02T00:00:00,Homework,79.64285714285714,2025-03-20T18:55:29.201504,Complete these exercises to reinforce your understanding. This homework focuses on Theory in Health.,2024-04-09T00:00:00,ASG861610,14.285714285714285,2,100.0,MOD399632,Homework 1: Theory in Health,14,2025-03-20T18:55:29.434261,0.2
2024-04-10T00:00:00,Quiz,78.87857142857142,2025-03-20T18:55:29.201504,Complete this quiz to demonstrate your knowledge of basic concepts. This quiz focuses on Practice in Health Assessment 1.,2024-04-18T00:00:00,ASG801915,14.285714285714285,2,100.0,MOD616038,Practice in Health Assessment 1,14,2025-03-20T18:55:29.434261,0.15
2024-04-20T00:00:00,Participation,79.61428571428571,2025-03-20T18:55:29.201504,Engage with the material through discussion and collaboration. This participation focuses on Health Fundamentals Assessment 1.,2024-04-26T00:00:00,ASG415748,7.142857142857142,,100.0,MOD468806,Health Fundamentals Assessment 1,14,2025-03-20T18:55:29.434261,0.1
2024-04-21T00:00:00,Exam,77.81428571428572,2025-03-20T18:55:29.201504,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Exam on Health Fundamentals.,2024-04-25T00:00:00,ASG280737,7.142857142857142,3,100.0,MOD468806,Exam on Health Fundamentals,14,2025-03-20T18:55:29.434261,0.3
2024-04-27T00:00:00,Homework,78.19285714285716,2025-03-20T18:55:29.201504,Complete these exercises to reinforce your understanding. This homework focuses on Homework on Theory Applications.,2024-05-04T00:00:00,ASG154787,14.285714285714285,2,100.0,MOD652514,Homework on Theory Applications,14,2025-03-20T18:55:29.434261,0.2
2024-05-06T00:00:00,Participation,74.10714285714286,2025-03-20T18:55:29.201504,Your active participation in class activities will be assessed. This participation focuses on Participation - Theory Applications Concepts.,2024-05-11T00:00:00,ASG766031,28.57142857142857,,100.0,MOD536818,Participation - Theory Applications Concepts,14,2025-03-20T18:55:29.434261,0.1
2023-09-07T00:00:00,Exam,73.81304347826087,2025-03-20T18:55:29.201504,This exam assesses your overall understanding of the material. This exam focuses on Research Exam 1.,2023-09-13T00:00:00,ASG486455,8.695652173913043,3,100.0,MOD765849,Research Exam 1,23,2025-03-20T18:55:29.508917,0.3
2023-09-07T00:00:00,Project,72.5086956521739,2025-03-20T18:55:29.201504,This project allows you to apply concepts in a practical context. This project focuses on Research Assessment 2.,2023-09-13T00:00:00,ASG551658,8.695652173913043,,100.0,MOD765849,Research Assessment 2,23,2025-03-20T18:55:29.508917,0.25
2023-09-15T00:00:00,Exam,71.64347826086957,2025-03-20T18:55:29.201504,This exam assesses your overall understanding of the material. This exam focuses on Theory Applications Exam 1.,2023-09-20T00:00:00,ASG839763,13.043478260869565,3,100.0,MOD294470,Theory Applications Exam 1,23,2025-03-20T18:55:29.508917,0.3
2023-09-16T00:00:00,Homework,71.6217391304348,2025-03-20T18:55:29.201504,Apply what you've learned by completing these problems. This homework focuses on Theory Applications.,2023-09-21T00:00:00,ASG326754,17.391304347826086,3,100.0,MOD294470,Homework 2: Theory Applications,23,2025-03-20T18:55:29.508917,0.2
2023-09-24T00:00:00,Homework,69.61739130434783,2025-03-20T18:55:29.201504,Apply what you've learned by completing these problems. This homework focuses on Homework on Ancient Research.,2023-09-29T00:00:00,ASG695454,17.391304347826086,1,100.0,MOD828835,Homework on Ancient Research,23,2025-03-20T18:55:29.508917,0.2
2023-10-03T00:00:00,Homework,69.47826086956522,2025-03-20T18:55:29.201504,Complete these exercises to reinforce your understanding. This homework focuses on Discussion Applications Homework 1.,2023-10-05T00:00:00,ASG611421,13.043478260869565,5,100.0,MOD951634,Discussion Applications Homework 1,23,2025-03-20T18:55:29.508917,0.2
2023-10-11T00:00:00,Project,71.13913043478261,2025-03-20T18:55:29.201504,This project allows you to apply concepts in a practical context. This project focuses on Ancient Project.,2023-10-13T00:00:00,ASG767731,34.78260869565217,,100.0,MOD990856,Project 1: Ancient Project,23,2025-03-20T18:55:29.508917,0.25
2023-10-10T00:00:00,Project,70.08695652173913,2025-03-20T18:55:29.201504,This project allows you to apply concepts in a practical context. This project focuses on Project on Ancient Project.,2023-10-13T00:00:00,ASG245222,17.391304347826086,,100.0,MOD990856,Project on Ancient Project,23,2025-03-20T18:55:29.508917,0.25
2023-10-17T00:00:00,Project,69.73913043478261,2025-03-20T18:55:29.201504,Create a comprehensive solution that showcases your skills. This project focuses on Ancient Fundamentals Assessment 1.,2023-10-22T00:00:00,ASG702366,8.695652173913043,,100.0,MOD700621,Ancient Fundamentals Assessment 1,23,2025-03-20T18:55:29.508917,0.25
2023-10-19T00:00:00,Exam,71.16086956521738,2025-03-20T18:55:29.201504,Demonstrate your mastery of the subject through this detailed examination. This exam focuses on Exam on Ancient Fundamentals.,2023-10-22T00:00:00,ASG125658,17.391304347826086,2,100.0,MOD700621,Exam on Ancient Fundamentals,23,2025-03-20T18:55:29.508917,0.3
2023-10-28T00:00:00,Homework,72.64782608695651,2025-03-20T18:55:29.201504,Apply what you've learned by completing these problems. This homework focuses on Ancient Fundamentals Homework 1.,2023-10-30T00:00:00,ASG849977,4.3478260869565215,3,100.0,MOD205213,Ancient Fundamentals Homework 1,23,2025-03-20T18:55:29.508917,0.2
2023-11-04T00:00:00,Participation,70.47391304347825,2025-03-20T18:55:29.201504,Contribute to class discussions and activities. This participation focuses on Participation on Research Applications.,2023-11-09T00:00:00,ASG468509,8.695652173913043,,100.0,MOD446551,Participation on Research Applications,23,2025-03-20T18:55:29.508917,0.1
2023-11-11T00:00:00,Quiz,69.41739130434782,2025-03-20T18:55:29.201504,A short quiz to test your understanding of key concepts. This quiz focuses on Theory Assessment 1.,2023-11-18T00:00:00,ASG699997,13.043478260869565,1,100.0,MOD873497,Theory Assessment 1,23,2025-03-20T18:55:29.508917,0.15
2023-11-21T00:00:00,Project,69.97391304347826,2025-03-20T18:55:29.201504,Develop a project that demonstrates your understanding of the material. This project focuses on Ancient Fundamentals.,2023-11-24T00:00:00,ASG491064,8.695652173913043,,100.0,MOD780340,Project 1: Ancient Fundamentals,23,2025-03-20T18:55:29.508917,0.25
2023-11-28T00:00:00,Quiz,69.32608695652173,2025-03-20T18:55:29.201504,This quiz covers the essential material from recent lessons. This quiz focuses on Quiz - Theory in Ancient Concepts.,2023-12-02T00:00:00,ASG680058,13.043478260869565,2,100.0,MOD341326,Quiz - Theory in Ancient Concepts,23,2025-03-20T18:55:29.508917,0.15
2023-12-08T00:00:00,Participation,72.27391304347826,2025-03-20T18:55:29.201504,Your active participation in class activities will be assessed. This participation focuses on Participation on Ancient Fundamentals.,2023-12-10T00:00:00,ASG183871,26.08695652173913,,100.0,MOD107090,Participation on Ancient Fundamentals,23,2025-03-20T18:55:29.508917,0.1
2023-12-07T00:00:00,Exam,70.86086956521739,2025-03-20T18:55:29.201504,This exam assesses your overall understanding of the material. This exam focuses on Ancient Fundamentals Exam 2.,2023-12-10T00:00:00,ASG858954,26.08695652173913,3,100.0,MOD107090,Ancient Fundamentals Exam 2,23,2025-03-20T18:55:29.508917,0.3
2023-12-16T00:00:00,Homework,72.27826086956522,2025-03-20T18:55:29.201504,Apply what you've learned by completing these problems. This homework focuses on Ancient Fundamentals Homework 1.,2023-12-20T00:00:00,ASG831341,13.043478260869565,1,100.0,MOD501120,Ancient Fundamentals Homework 1,23,2025-03-20T18:55:29.508917,0.2
